detector,target_group,alpha_vulnerable,alpha_safe,method,max_relative_violation,vulnerable_violation,safe_violation,singleton_coverage,review_load
codebert,FreeRDP,0.1,0.1,vultriage_infinity_only_clip_20,4.035460992907801,0.4035460992907801,0.0,0.7081632653061225,0.2918367346938775
codebert,FreeRDP,0.1,0.1,vultriage_infinity_only_clip_50,4.035460992907801,0.4035460992907801,0.0,0.7081632653061225,0.2918367346938775
codebert,FreeRDP,0.1,0.2,entropy_matched_unweighted_mondrian,4.390070921985815,0.43900709219858153,0.0,0.8142857142857143,0.1857142857142857
codebert,FreeRDP,0.1,0.2,estimated_weight_no_gate_clip_10,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,estimated_weight_no_gate_clip_20,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,estimated_weight_no_gate_clip_50,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,forced_argmax,5.3120567375886525,0.5312056737588653,0.0228843861740166,1.0,0.0
codebert,FreeRDP,0.1,0.2,msp_matched_unweighted_mondrian,4.390070921985815,0.43900709219858153,0.0,0.8142857142857143,0.1857142857142857
codebert,FreeRDP,0.1,0.2,msp_matched_vultriage_full_gate,4.390070921985815,0.43900709219858153,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,pooled_split_conformal,3.893617021276595,0.3893617021276595,0.0,0.6928571428571428,0.3071428571428571
codebert,FreeRDP,0.1,0.2,prom_derived_aps,0.8439716312056735,0.0843971631205673,0.0,0.28653061224489795,0.713469387755102
codebert,FreeRDP,0.1,0.2,prom_derived_lac,3.893617021276595,0.3893617021276595,0.0,0.6928571428571428,0.3071428571428571
codebert,FreeRDP,0.1,0.2,prom_derived_raps,0.8439716312056735,0.0843971631205673,0.0,0.2873469387755102,0.7126530612244898
codebert,FreeRDP,0.1,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,FreeRDP,0.1,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,FreeRDP,0.1,0.2,temperature_msp_matched_unweighted_mondrian,4.390070921985815,0.43900709219858153,0.0,0.8142857142857143,0.1857142857142857
codebert,FreeRDP,0.1,0.2,temperature_msp_matched_vultriage_full_gate,4.390070921985815,0.43900709219858153,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,unweighted_mondrian,4.319148936170213,0.4319148936170213,0.0,0.8142857142857143,0.1857142857142857
codebert,FreeRDP,0.1,0.2,vultriage_ess_only_clip_10,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_ess_only_clip_20,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_ess_only_clip_50,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_full_gate_clip_10,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_full_gate_clip_20,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_full_gate_clip_50,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_infinity_only_clip_10,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_infinity_only_clip_20,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,FreeRDP,0.1,0.2,vultriage_infinity_only_clip_50,4.035460992907801,0.4035460992907801,0.0,0.7969387755102041,0.20306122448979594
codebert,envoy,0.01,0.05,entropy_matched_unweighted_mondrian,10.811023622047244,0.1081102362204724,0.0,0.1879284082254379,0.812071591774562
codebert,envoy,0.01,0.05,estimated_weight_no_gate_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1268088347296268,0.8731911652703733
codebert,envoy,0.01,0.05,estimated_weight_no_gate_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,estimated_weight_no_gate_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,forced_argmax,62.38582677165355,0.6238582677165354,0.2535214085634253,1.0,0.0
codebert,envoy,0.01,0.05,msp_matched_unweighted_mondrian,10.811023622047244,0.1081102362204724,0.0,0.1879284082254379,0.812071591774562
codebert,envoy,0.01,0.05,msp_matched_vultriage_full_gate,6.874015748031496,0.0687401574803149,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,pooled_split_conformal,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.05,prom_derived_aps,2.070866141732283,0.02070866141732276,0.0,0.05156130997715151,0.9484386900228484
codebert,envoy,0.01,0.05,prom_derived_lac,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.05,prom_derived_raps,1.8346456692913384,0.01834645669291334,0.0,0.04805788271134804,0.9519421172886519
codebert,envoy,0.01,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.05,temperature_msp_matched_unweighted_mondrian,10.811023622047244,0.1081102362204724,0.0,0.1879284082254379,0.812071591774562
codebert,envoy,0.01,0.05,temperature_msp_matched_vultriage_full_gate,6.874015748031496,0.0687401574803149,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,unweighted_mondrian,8.84251968503937,0.0884251968503937,0.0,0.1879284082254379,0.812071591774562
codebert,envoy,0.01,0.05,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.05,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.05,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.05,vultriage_full_gate_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1268088347296268,0.8731911652703733
codebert,envoy,0.01,0.05,vultriage_full_gate_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,vultriage_full_gate_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,vultriage_infinity_only_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1268088347296268,0.8731911652703733
codebert,envoy,0.01,0.05,vultriage_infinity_only_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.05,vultriage_infinity_only_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1275704493526275,0.8724295506473723
codebert,envoy,0.01,0.1,entropy_matched_unweighted_mondrian,14.748031496062989,0.1474803149606299,0.0,0.2353389185072353,0.7646610814927647
codebert,envoy,0.01,0.1,estimated_weight_no_gate_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1923076923076923,0.8076923076923077
codebert,envoy,0.01,0.1,estimated_weight_no_gate_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1951637471439451,0.8048362528560549
codebert,envoy,0.01,0.1,estimated_weight_no_gate_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1982102056359482,0.8017897943640518
codebert,envoy,0.01,0.1,forced_argmax,62.38582677165355,0.6238582677165354,0.2035214085634253,1.0,0.0
codebert,envoy,0.01,0.1,msp_matched_unweighted_mondrian,14.748031496062989,0.1474803149606299,0.0,0.2353389185072353,0.7646610814927647
codebert,envoy,0.01,0.1,msp_matched_vultriage_full_gate,11.20472440944882,0.11204724409448821,0.0,0.1951637471439451,0.8048362528560549
codebert,envoy,0.01,0.1,pooled_split_conformal,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.1,prom_derived_aps,2.070866141732283,0.02070866141732276,0.0,0.05156130997715151,0.9484386900228484
codebert,envoy,0.01,0.1,prom_derived_lac,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.1,prom_derived_raps,1.8346456692913384,0.01834645669291334,0.0,0.04805788271134804,0.9519421172886519
codebert,envoy,0.01,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.1,temperature_msp_matched_unweighted_mondrian,14.748031496062989,0.1474803149606299,0.0,0.2353389185072353,0.7646610814927647
codebert,envoy,0.01,0.1,temperature_msp_matched_vultriage_full_gate,11.20472440944882,0.11204724409448821,0.0,0.1951637471439451,0.8048362528560549
codebert,envoy,0.01,0.1,unweighted_mondrian,8.84251968503937,0.0884251968503937,0.0,0.2353389185072353,0.7646610814927647
codebert,envoy,0.01,0.1,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.1,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.1,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.1,vultriage_full_gate_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1923076923076923,0.8076923076923077
codebert,envoy,0.01,0.1,vultriage_full_gate_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1951637471439451,0.8048362528560549
codebert,envoy,0.01,0.1,vultriage_full_gate_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1982102056359482,0.8017897943640518
codebert,envoy,0.01,0.1,vultriage_infinity_only_clip_10,4.905511811023621,0.0490551181102362,0.0,0.1923076923076923,0.8076923076923077
codebert,envoy,0.01,0.1,vultriage_infinity_only_clip_20,4.905511811023621,0.0490551181102362,0.0,0.1951637471439451,0.8048362528560549
codebert,envoy,0.01,0.1,vultriage_infinity_only_clip_50,4.905511811023621,0.0490551181102362,0.0,0.1982102056359482,0.8017897943640518
codebert,envoy,0.01,0.2,entropy_matched_unweighted_mondrian,26.95275590551181,0.2695275590551181,0.0,0.3726199543031226,0.6273800456968773
codebert,envoy,0.01,0.2,estimated_weight_no_gate_clip_10,4.905511811023621,0.0490551181102362,0.0585034013605442,0.3591012947448591,0.6408987052551409
codebert,envoy,0.01,0.2,estimated_weight_no_gate_clip_20,4.905511811023621,0.0490551181102362,0.061704681872749,0.3623381568926123,0.6376618431073877
codebert,envoy,0.01,0.2,estimated_weight_no_gate_clip_50,4.905511811023621,0.0490551181102362,0.0629051620648259,0.3634805788271135,0.6365194211728865
codebert,envoy,0.01,0.2,forced_argmax,62.38582677165355,0.6238582677165354,0.10352140856342532,1.0,0.0
codebert,envoy,0.01,0.2,msp_matched_unweighted_mondrian,26.95275590551181,0.2695275590551181,0.0,0.3726199543031226,0.6273800456968773
codebert,envoy,0.01,0.2,msp_matched_vultriage_full_gate,26.55905511811024,0.2655905511811023,0.0,0.3623381568926123,0.6376618431073877
codebert,envoy,0.01,0.2,pooled_split_conformal,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.2,prom_derived_aps,2.070866141732283,0.02070866141732276,0.0,0.05156130997715151,0.9484386900228484
codebert,envoy,0.01,0.2,prom_derived_lac,14.748031496062989,0.1474803149606299,0.0,0.242003046458492,0.757996953541508
codebert,envoy,0.01,0.2,prom_derived_raps,1.8346456692913384,0.01834645669291334,0.0,0.04805788271134804,0.9519421172886519
codebert,envoy,0.01,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.2,temperature_msp_matched_unweighted_mondrian,26.95275590551181,0.2695275590551181,0.0,0.3726199543031226,0.6273800456968773
codebert,envoy,0.01,0.2,temperature_msp_matched_vultriage_full_gate,26.55905511811024,0.2655905511811023,0.0,0.3623381568926123,0.6376618431073877
codebert,envoy,0.01,0.2,unweighted_mondrian,8.84251968503937,0.0884251968503937,0.0096838735494197,0.3726199543031226,0.6273800456968773
codebert,envoy,0.01,0.2,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.2,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.2,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.01,0.2,vultriage_full_gate_clip_10,4.905511811023621,0.0490551181102362,0.0585034013605442,0.3591012947448591,0.6408987052551409
codebert,envoy,0.01,0.2,vultriage_full_gate_clip_20,4.905511811023621,0.0490551181102362,0.061704681872749,0.3623381568926123,0.6376618431073877
codebert,envoy,0.01,0.2,vultriage_full_gate_clip_50,4.905511811023621,0.0490551181102362,0.0629051620648259,0.3634805788271135,0.6365194211728865
codebert,envoy,0.01,0.2,vultriage_infinity_only_clip_10,4.905511811023621,0.0490551181102362,0.0585034013605442,0.3591012947448591,0.6408987052551409
codebert,envoy,0.01,0.2,vultriage_infinity_only_clip_20,4.905511811023621,0.0490551181102362,0.061704681872749,0.3623381568926123,0.6376618431073877
codebert,envoy,0.01,0.2,vultriage_infinity_only_clip_50,4.905511811023621,0.0490551181102362,0.0629051620648259,0.3634805788271135,0.6365194211728865
codebert,envoy,0.05,0.05,entropy_matched_unweighted_mondrian,4.669291338582677,0.2334645669291338,0.0,0.3789032749428789,0.6210967250571211
codebert,envoy,0.05,0.05,estimated_weight_no_gate_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.2848438690022848,0.7151561309977151
codebert,envoy,0.05,0.05,estimated_weight_no_gate_clip_20,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,estimated_weight_no_gate_clip_50,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,forced_argmax,11.677165354330707,0.5838582677165354,0.2535214085634253,1.0,0.0
codebert,envoy,0.05,0.05,msp_matched_unweighted_mondrian,4.669291338582677,0.2334645669291338,0.0,0.3789032749428789,0.6210967250571211
codebert,envoy,0.05,0.05,msp_matched_vultriage_full_gate,2.779527559055118,0.1389763779527559,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,pooled_split_conformal,4.8267716535433065,0.2413385826771653,0.0,0.3907083015993907,0.6092916984006093
codebert,envoy,0.05,0.05,prom_derived_aps,0.7952755905511811,0.03976377952755904,0.0,0.1505712109672505,0.8494287890327495
codebert,envoy,0.05,0.05,prom_derived_lac,4.8267716535433065,0.2413385826771653,0.0,0.3910891089108911,0.6089108910891089
codebert,envoy,0.05,0.05,prom_derived_raps,0.7795275590551181,0.03897637795275588,0.0,0.14950495049504947,0.8504950495049505
codebert,envoy,0.05,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.05,temperature_msp_matched_unweighted_mondrian,4.669291338582677,0.2334645669291338,0.0,0.3789032749428789,0.6210967250571211
codebert,envoy,0.05,0.05,temperature_msp_matched_vultriage_full_gate,2.779527559055118,0.1389763779527559,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,unweighted_mondrian,4.590551181102362,0.2295275590551181,0.0,0.3789032749428789,0.6210967250571211
codebert,envoy,0.05,0.05,vultriage_ess_only_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.2848438690022848,0.7151561309977151
codebert,envoy,0.05,0.05,vultriage_ess_only_clip_20,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,vultriage_ess_only_clip_50,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,vultriage_full_gate_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.2848438690022848,0.7151561309977151
codebert,envoy,0.05,0.05,vultriage_full_gate_clip_20,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,vultriage_full_gate_clip_50,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,vultriage_infinity_only_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.2848438690022848,0.7151561309977151
codebert,envoy,0.05,0.05,vultriage_infinity_only_clip_20,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.05,vultriage_infinity_only_clip_50,2.149606299212598,0.1074803149606299,0.0,0.2648514851485148,0.7351485148514851
codebert,envoy,0.05,0.1,entropy_matched_unweighted_mondrian,5.062992125984252,0.2531496062992126,0.0,0.4263137852246762,0.5736862147753237
codebert,envoy,0.05,0.1,estimated_weight_no_gate_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.3503427265803503,0.6496572734196496
codebert,envoy,0.05,0.1,estimated_weight_no_gate_clip_20,2.149606299212598,0.1074803149606299,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,estimated_weight_no_gate_clip_50,2.149606299212598,0.1074803149606299,0.0,0.3354912414318355,0.6645087585681645
codebert,envoy,0.05,0.1,forced_argmax,11.677165354330707,0.5838582677165354,0.2035214085634253,1.0,0.0
codebert,envoy,0.05,0.1,msp_matched_unweighted_mondrian,5.062992125984252,0.2531496062992126,0.0,0.4263137852246762,0.5736862147753237
codebert,envoy,0.05,0.1,msp_matched_vultriage_full_gate,4.039370078740157,0.20196850393700777,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,pooled_split_conformal,4.8267716535433065,0.2413385826771653,0.0,0.3907083015993907,0.6092916984006093
codebert,envoy,0.05,0.1,prom_derived_aps,0.7952755905511811,0.03976377952755904,0.0,0.1505712109672505,0.8494287890327495
codebert,envoy,0.05,0.1,prom_derived_lac,4.8267716535433065,0.2413385826771653,0.0,0.3910891089108911,0.6089108910891089
codebert,envoy,0.05,0.1,prom_derived_raps,0.7795275590551181,0.03897637795275588,0.0,0.14950495049504947,0.8504950495049505
codebert,envoy,0.05,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.1,temperature_msp_matched_unweighted_mondrian,5.062992125984252,0.2531496062992126,0.0,0.4263137852246762,0.5736862147753237
codebert,envoy,0.05,0.1,temperature_msp_matched_vultriage_full_gate,4.039370078740157,0.20196850393700777,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,unweighted_mondrian,4.590551181102362,0.2295275590551181,0.0,0.4263137852246762,0.5736862147753237
codebert,envoy,0.05,0.1,vultriage_ess_only_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.3503427265803503,0.6496572734196496
codebert,envoy,0.05,0.1,vultriage_ess_only_clip_20,2.149606299212598,0.1074803149606299,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,vultriage_ess_only_clip_50,2.149606299212598,0.1074803149606299,0.0,0.3354912414318355,0.6645087585681645
codebert,envoy,0.05,0.1,vultriage_full_gate_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.3503427265803503,0.6496572734196496
codebert,envoy,0.05,0.1,vultriage_full_gate_clip_20,2.149606299212598,0.1074803149606299,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,vultriage_full_gate_clip_50,2.149606299212598,0.1074803149606299,0.0,0.3354912414318355,0.6645087585681645
codebert,envoy,0.05,0.1,vultriage_infinity_only_clip_10,2.7007874015748032,0.1350393700787401,0.0,0.3503427265803503,0.6496572734196496
codebert,envoy,0.05,0.1,vultriage_infinity_only_clip_20,2.149606299212598,0.1074803149606299,0.0,0.3324447829398324,0.6675552170601675
codebert,envoy,0.05,0.1,vultriage_infinity_only_clip_50,2.149606299212598,0.1074803149606299,0.0,0.3354912414318355,0.6645087585681645
codebert,envoy,0.05,0.2,entropy_matched_unweighted_mondrian,6.637795275590551,0.3318897637795275,0.0,0.5635948210205636,0.4364051789794364
codebert,envoy,0.05,0.2,estimated_weight_no_gate_clip_10,2.7007874015748032,0.1350393700787401,0.0585034013605442,0.5171363290175172,0.4828636709824828
codebert,envoy,0.05,0.2,estimated_weight_no_gate_clip_20,2.149606299212598,0.1074803149606299,0.061704681872749,0.4996191926884996,0.5003808073115004
codebert,envoy,0.05,0.2,estimated_weight_no_gate_clip_50,2.149606299212598,0.1074803149606299,0.0629051620648259,0.5007616146230007,0.49923838537699916
codebert,envoy,0.05,0.2,forced_argmax,11.677165354330707,0.5838582677165354,0.10352140856342532,1.0,0.0
codebert,envoy,0.05,0.2,msp_matched_unweighted_mondrian,6.637795275590551,0.3318897637795275,0.0,0.5635948210205636,0.4364051789794364
codebert,envoy,0.05,0.2,msp_matched_vultriage_full_gate,5.850393700787402,0.2925196850393701,0.0,0.4996191926884996,0.5003808073115004
codebert,envoy,0.05,0.2,pooled_split_conformal,4.8267716535433065,0.2413385826771653,0.0,0.3907083015993907,0.6092916984006093
codebert,envoy,0.05,0.2,prom_derived_aps,0.7952755905511811,0.03976377952755904,0.0,0.1505712109672505,0.8494287890327495
codebert,envoy,0.05,0.2,prom_derived_lac,4.8267716535433065,0.2413385826771653,0.0,0.3910891089108911,0.6089108910891089
codebert,envoy,0.05,0.2,prom_derived_raps,0.7795275590551181,0.03897637795275588,0.0,0.14950495049504947,0.8504950495049505
codebert,envoy,0.05,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,envoy,0.05,0.2,temperature_msp_matched_unweighted_mondrian,6.637795275590551,0.3318897637795275,0.0,0.5635948210205636,0.4364051789794364
codebert,envoy,0.05,0.2,temperature_msp_matched_vultriage_full_gate,5.850393700787402,0.2925196850393701,0.0,0.4996191926884996,0.5003808073115004
