detector,target_group,alpha_vulnerable,alpha_safe,method_baseline,max_relative_violation_baseline,vulnerable_violation_baseline,safe_violation_baseline,singleton_coverage_baseline,review_load_baseline,method_weighted,max_relative_violation_weighted,vulnerable_violation_weighted,safe_violation_weighted,singleton_coverage_weighted,review_load_weighted,baseline_worst_violation,weighted_worst_violation
hashing,radare2,0.05,0.1,unweighted_mondrian,1.4999999999999996,0.0749999999999999,0.0143411927877947,0.4099378881987577,0.5900621118012422,estimated_weight_no_gate_clip_20,0.1187239944521497,0.0,0.0118723994452149,0.1604968944099378,0.839503105590062,1.4999999999999996,0.1187239944521497
hashing,radare2,0.05,0.2,unweighted_mondrian,1.4999999999999996,0.0749999999999999,0.038141470180305,0.546832298136646,0.453167701863354,estimated_weight_no_gate_clip_20,0.1345353675450761,0.0,0.0269070735090152,0.2898136645962733,0.7101863354037267,1.4999999999999996,0.1345353675450761
hashing,radare2,0.1,0.05,unweighted_mondrian,1.095238095238095,0.1095238095238094,0.0096809986130374,0.4960248447204969,0.5039751552795031,estimated_weight_no_gate_clip_20,0.1948451225150253,0.0042857142857142,0.0084327323162274,0.2527950310559005,0.7472049689440994,1.095238095238095,0.1948451225150253
hashing,radare2,0.1,0.1,unweighted_mondrian,1.095238095238095,0.1095238095238094,0.0143411927877947,0.5580124223602485,0.4419875776397515,estimated_weight_no_gate_clip_20,0.1449144706426259,0.0042857142857142,0.0118723994452149,0.311055900621118,0.688944099378882,1.095238095238095,0.1449144706426259
hashing,radare2,0.1,0.2,unweighted_mondrian,1.095238095238095,0.1095238095238094,0.038141470180305,0.6949068322981367,0.3050931677018633,estimated_weight_no_gate_clip_20,0.1415857605177992,0.0042857142857142,0.0269070735090152,0.4403726708074534,0.5596273291925467,1.095238095238095,0.1415857605177992
hashing,samba,0.01,0.05,unweighted_mondrian,0.1418803418803419,0.0014188034188034,0.0,0.1249362570117286,0.8750637429882714,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0281489036206017,0.971851096379398,0.1418803418803419,0.0
hashing,samba,0.01,0.1,unweighted_mondrian,0.1418803418803419,0.0014188034188034,0.0,0.1554309026007138,0.8445690973992861,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0632330443651197,0.93676695563488,0.1418803418803419,0.0
hashing,samba,0.01,0.2,unweighted_mondrian,0.1418803418803419,0.0014188034188034,0.0,0.2372259051504333,0.7627740948495665,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1511473737888831,0.8488526262111169,0.1418803418803419,0.0
hashing,samba,0.05,0.05,unweighted_mondrian,1.290598290598291,0.0645299145299145,0.0,0.4503824579296277,0.5496175420703723,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1110657827638959,0.888934217236104,1.290598290598291,0.0
hashing,samba,0.05,0.1,unweighted_mondrian,1.290598290598291,0.0645299145299145,0.0,0.4808771035186129,0.519122896481387,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.146149923508414,0.853850076491586,1.290598290598291,0.0
hashing,samba,0.05,0.2,unweighted_mondrian,1.290598290598291,0.0645299145299145,0.0,0.5626721060683325,0.4373278939316675,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.2340642529321774,0.7659357470678225,1.290598290598291,0.0
hashing,samba,0.1,0.05,unweighted_mondrian,1.7350427350427349,0.1735042735042734,0.0,0.617542070372259,0.3824579296277409,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.3628760836308006,0.6371239163691994,1.7350427350427349,0.0
hashing,samba,0.1,0.1,unweighted_mondrian,1.7350427350427349,0.1735042735042734,0.0,0.6480367159612442,0.3519632840387557,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.3979602243753187,0.6020397756246813,1.7350427350427349,0.0
hashing,samba,0.1,0.2,unweighted_mondrian,1.7350427350427349,0.1735042735042734,0.0,0.7298317185109637,0.2701682814890361,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.485874553799082,0.5141254462009179,1.7350427350427349,0.0
hashing,tcpdump,0.01,0.05,unweighted_mondrian,1.045662100456621,0.0,0.052283105022831,0.1168224299065419,0.883177570093458,estimated_weight_no_gate_clip_20,0.6073059360730593,0.0,0.0303652968036529,0.0925233644859812,0.9074766355140188,1.045662100456621,0.6073059360730593
hashing,tcpdump,0.01,0.1,unweighted_mondrian,1.374429223744292,0.0,0.1374429223744292,0.2677570093457944,0.7322429906542056,estimated_weight_no_gate_clip_20,1.0365296803652966,0.0,0.1036529680365296,0.2261682242990654,0.7738317757009345,1.374429223744292,1.0365296803652966
hashing,tcpdump,0.01,0.2,unweighted_mondrian,1.319634703196347,0.0,0.2639269406392693,0.5065420560747663,0.4934579439252337,estimated_weight_no_gate_clip_20,1.0639269406392693,0.0,0.2127853881278538,0.4565420560747663,0.5434579439252336,1.319634703196347,1.0639269406392693
hashing,tcpdump,0.05,0.05,unweighted_mondrian,1.045662100456621,0.0029665071770334,0.052283105022831,0.1869158878504672,0.8130841121495328,estimated_weight_no_gate_clip_20,0.6073059360730593,0.0,0.0303652968036529,0.1023364485981308,0.8976635514018693,1.045662100456621,0.6073059360730593
hashing,tcpdump,0.05,0.1,unweighted_mondrian,1.374429223744292,0.0029665071770334,0.1374429223744292,0.3378504672897196,0.6621495327102804,estimated_weight_no_gate_clip_20,1.0365296803652966,0.0,0.1036529680365296,0.2359813084112149,0.7640186915887851,1.374429223744292,1.0365296803652966
hashing,tcpdump,0.05,0.2,unweighted_mondrian,1.319634703196347,0.0029665071770334,0.2639269406392693,0.5766355140186915,0.4233644859813084,estimated_weight_no_gate_clip_20,1.0639269406392693,0.0,0.2127853881278538,0.4663551401869159,0.5336448598130841,1.319634703196347,1.0639269406392693
hashing,tcpdump,0.1,0.05,unweighted_mondrian,1.045662100456621,0.0349282296650717,0.052283105022831,0.2939252336448598,0.7060747663551401,estimated_weight_no_gate_clip_20,0.6073059360730593,0.0,0.0303652968036529,0.1130841121495326,0.8869158878504674,1.045662100456621,0.6073059360730593
hashing,tcpdump,0.1,0.1,unweighted_mondrian,1.374429223744292,0.0349282296650717,0.1374429223744292,0.4448598130841121,0.5551401869158878,estimated_weight_no_gate_clip_20,1.0365296803652966,0.0,0.1036529680365296,0.2467289719626168,0.7532710280373832,1.374429223744292,1.0365296803652966
hashing,tcpdump,0.1,0.2,unweighted_mondrian,1.319634703196347,0.0349282296650717,0.2639269406392693,0.6836448598130842,0.3163551401869159,estimated_weight_no_gate_clip_20,1.0639269406392693,0.0,0.2127853881278538,0.4771028037383177,0.5228971962616822,1.319634703196347,1.0639269406392693
hashing,tensorflow,0.01,0.05,unweighted_mondrian,0.7242009132420091,0.00724200913242,0.0,0.1607022786701531,0.8392977213298469,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0186776242062009,0.981322375793799,0.7242009132420091,0.0
hashing,tensorflow,0.01,0.1,unweighted_mondrian,0.7242009132420091,0.00724200913242,0.0,0.1789316398954052,0.8210683601045947,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0798655211057153,0.9201344788942846,0.7242009132420091,0.0
hashing,tensorflow,0.01,0.2,unweighted_mondrian,0.7242009132420091,0.00724200913242,0.0,0.2623085543518864,0.7376914456481136,estimated_weight_no_gate_clip_20,0.0117016525234479,0.0,0.0023403305046895,0.2263728053791557,0.7736271946208443,0.7242009132420091,0.0117016525234479
hashing,tensorflow,0.05,0.05,unweighted_mondrian,2.013698630136986,0.1006849315068492,0.0,0.4594695554725438,0.5405304445274561,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0821068360104594,0.9178931639895404,2.013698630136986,0.0
hashing,tensorflow,0.05,0.1,unweighted_mondrian,2.013698630136986,0.1006849315068492,0.0,0.477698916697796,0.5223010833022039,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1432947329099738,0.8567052670900261,2.013698630136986,0.0
hashing,tensorflow,0.05,0.2,unweighted_mondrian,2.013698630136986,0.1006849315068492,0.0,0.5610758311542772,0.4389241688457228,estimated_weight_no_gate_clip_20,0.0117016525234479,0.0,0.0023403305046895,0.2898020171834142,0.7101979828165857,2.013698630136986,0.0117016525234479
hashing,tensorflow,0.1,0.05,unweighted_mondrian,2.0776255707762554,0.2077625570776255,0.0,0.5970115801270078,0.4029884198729921,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1914082928651475,0.8085917071348524,2.0776255707762554,0.0
hashing,tensorflow,0.1,0.1,unweighted_mondrian,2.0776255707762554,0.2077625570776255,0.0,0.6152409413522599,0.3847590586477399,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.2525961897646619,0.747403810235338,2.0776255707762554,0.0
hashing,tensorflow,0.1,0.2,unweighted_mondrian,2.0776255707762554,0.2077625570776255,0.0,0.6986178558087411,0.3013821441912588,estimated_weight_no_gate_clip_20,0.0117016525234479,0.0,0.0023403305046895,0.3991034740381023,0.6008965259618976,2.0776255707762554,0.0117016525234479
hashing,vim,0.01,0.05,unweighted_mondrian,2.793103448275862,0.0279310344827585,0.0002721088435374,0.1219240837696334,0.8780759162303665,estimated_weight_no_gate_clip_20,0.0340136054421768,0.0,0.0017006802721087,0.0712696335078533,0.9287303664921468,2.793103448275862,0.0340136054421768
hashing,vim,0.01,0.1,unweighted_mondrian,2.793103448275862,0.0279310344827585,0.0014965986394557,0.1746073298429319,0.8253926701570681,estimated_weight_no_gate_clip_20,0.0482993197278911,0.0,0.004829931972789,0.1276832460732983,0.8723167539267015,2.793103448275862,0.0482993197278911
hashing,vim,0.01,0.2,unweighted_mondrian,2.793103448275862,0.0279310344827585,0.0145578231292516,0.2920811518324607,0.7079188481675394,estimated_weight_no_gate_clip_20,0.1153061224489794,0.0,0.0230612244897958,0.2471204188481675,0.7528795811518324,2.793103448275862,0.1153061224489794
hashing,vim,0.05,0.05,unweighted_mondrian,2.586206896551724,0.1293103448275861,0.0002721088435374,0.3553664921465968,0.6446335078534031,estimated_weight_no_gate_clip_20,0.0340136054421768,0.0,0.0017006802721087,0.163023560209424,0.836976439790576,2.586206896551724,0.0340136054421768
hashing,vim,0.05,0.1,unweighted_mondrian,2.586206896551724,0.1293103448275861,0.0014965986394557,0.4080497382198952,0.5919502617801047,estimated_weight_no_gate_clip_20,0.0482993197278911,0.0,0.004829931972789,0.2194371727748691,0.7805628272251309,2.586206896551724,0.0482993197278911
hashing,vim,0.05,0.2,unweighted_mondrian,2.586206896551724,0.1293103448275861,0.0145578231292516,0.5255235602094241,0.4744764397905759,estimated_weight_no_gate_clip_20,0.1153061224489794,0.0,0.0230612244897958,0.3388743455497381,0.6611256544502618,2.586206896551724,0.1153061224489794
hashing,vim,0.1,0.05,unweighted_mondrian,1.879310344827586,0.1879310344827585,0.0002721088435374,0.5164921465968586,0.4835078534031413,estimated_weight_no_gate_clip_20,0.5172413793103448,0.0517241379310344,0.0017006802721087,0.3328534031413612,0.6671465968586388,1.879310344827586,0.5172413793103448
hashing,vim,0.1,0.1,unweighted_mondrian,1.879310344827586,0.1879310344827585,0.0014965986394557,0.569175392670157,0.4308246073298429,estimated_weight_no_gate_clip_20,0.5172413793103448,0.0517241379310344,0.004829931972789,0.3892670157068062,0.6107329842931938,1.879310344827586,0.5172413793103448
hashing,vim,0.1,0.2,unweighted_mondrian,1.879310344827586,0.1879310344827585,0.0145578231292516,0.6866492146596859,0.3133507853403141,estimated_weight_no_gate_clip_20,0.5172413793103448,0.0517241379310344,0.0230612244897958,0.5087041884816753,0.4912958115183246,1.879310344827586,0.5172413793103448
